id_exutoire;label;type;description;id_dechet;nom_dechet;famille_dechet
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;686;Graveur CD/DVD;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;687;Gravier;Matériaux
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;689;Grillage;Matériaux
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;690;Grille de barbecue;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;691;Grille pain;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;693;Grolle;Textiles d'habillement, linge de maison et chaussures
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;694;Gros appareil électroménager;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;696;Gros électroménager;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;698;Guéridon;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;699;Guirlande;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;700;Guirlande électrique;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;701;Guitare;Instrument de musique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;702;Guitare électrique;Instrument de musique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;703;Hache;Outils manuel
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;704;Hachoir;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;706;Harmonica;Instrument de musique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;707;Haut parleur;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;711;Home cinéma;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;713;Horloge;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;714;Hotte aspirante;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;715;Housse de piano;Instrument de musique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;716;Housse de tablette;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;717;Housse de violon;Instrument de musique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;718;Housse d'ordinateur;Textiles d'habillement, linge de maison et chaussures
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;726;Imperméable;Textiles d'habillement, linge de maison et chaussures
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;727;Imprimante;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;730;Insert en bois;Matériaux
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;731;Insert en metal;Matériaux
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;732;Instrument de musique;Instrument de musique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;733;Instrument électrique;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;734;Interphone;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;736;Jante;Transport
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;737;Jardinière;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;739;Jean;Textiles d'habillement, linge de maison et chaussures
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;740;Jeu de billes;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;741;Jeu de cartes;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;742;Jeu de construction;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;743;Jeu de société;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;744;Jeu électrique;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;745;Jeu téléguidé;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;746;Jeu vidéo;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;748;Jouet électrique;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;749;Jouet en bois;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;750;Jouet en plastique;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;751;Jupe;Textiles d'habillement, linge de maison et chaussures
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;752;Kabosa;Instrument de musique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;755;K-way;Textiles d'habillement, linge de maison et chaussures
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;757;Laine de roche;Matériaux
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;758;Laine de verre;Matériaux
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;759;Lambris en bois;Matériaux
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;760;Lambris en pvc;Matériaux
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;763;Lampadaire;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;764;Lampe à filament;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;765;Lampe fluorescente;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;766;Lampe halogène;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;767;Lampe led;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;768;Lampe néon;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;769;Landau;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;770;Lange pour bébé;Textiles d'habillement, linge de maison et chaussures
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;772;Laptop;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;776;Lavabo;Matériaux
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;777;Lave linge;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;778;Lave vaisselle;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;779;Lecteur cassette audio;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;780;Lecteur cd;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;781;Lecteur de disque;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;782;Lecteur dvd;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;783;Lecteur mp3;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;784;Led;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;785;Lego;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;790;Licol;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;791;Liège;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;792;Lien;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;793;Lien de serrage;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;794;Lime;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;795;Limette;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;796;Linge de maison;Textiles d'habillement, linge de maison et chaussures
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;797;Lingerie;Textiles d'habillement, linge de maison et chaussures
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;804;Liseuse;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;805;Lisseur;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;806;Lit;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;807;Lit de bébé;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;808;Lit pliant;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;810;Literie;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;812;Livre;Culture loisirs
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;814;Loque loqueter;Matériaux
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;815;Louche;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;816;Luminaire;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;817;Lunette de soleil;Vie domestique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;818;Lunette de toilette;Matériaux
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;819;Lustre;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;820;Machine à coudre;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;821;Machine à eau gazeuse;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;822;Machine à glaçons;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;823;Machine à pain;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;824;Machine de musculation;Sport
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;825;Magazine;Papier carton
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;826;Magnétoscope;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;827;Maillot de bain;Textiles d'habillement, linge de maison et chaussures
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;828;Malle en bois;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;829;Malle en fer;Electrique et électronique
21;Don / Entraide / Revente;Conseil;Si cet objet est en bon état, plutôt que de jeter, pourquoi ne pas le donner à une association sociale et solidaire ou encore à une ressourcerie ? Il pourra toujours servir à quelqu'un d'autre ! Il y en a forcément une près de chez vous.;830;Malle en osier;Electrique et électronique
